arodes_int_num	adress_forest	a_year	arodes_typ_cd
1704006867	17-04-2-08-80    -b   -00	2023	WYDZIEL  
1704006871	17-04-2-08-80    -d   -00	2023	WYDZIEL  
1704006872	17-04-2-08-81    -    -  	2023	ODDZ     
1704006874	17-04-2-08-81    -a   -00	2023	WYDZIEL  
1704006876	17-04-2-08-81    -b   -00	2023	WYDZIEL  
1704006880	17-04-2-08-81    -d   -00	2023	WYDZIEL  
1704006882	17-04-2-08-81    -f   -00	2023	WYDZIEL  
1704006884	17-04-2-08-81    -g   -00	2023	WYDZIEL  
1704006887	17-04-2-08-82    -    -  	2023	ODDZ     
1704006891	17-04-2-08-82    -b   -00	2023	WYDZIEL  
1704006893	17-04-2-08-82    -c   -00	2023	WYDZIEL  
1704006895	17-04-2-08-82    -d   -00	2023	WYDZIEL  
1704006901	17-04-2-08-82    -h   -00	2023	WYDZIEL  
1704006903	17-04-2-08-82    -i   -00	2023	WYDZIEL  
1704006905	17-04-2-08-82    -j   -00	2023	WYDZIEL  
1704006907	17-04-2-08-82    -k   -00	2023	WYDZIEL  
1704006909	17-04-2-08-82    -l   -00	2023	WYDZIEL  
1704006911	17-04-2-08-82    -m   -00	2023	WYDZIEL  
1704006912	17-04-2-08-83    -    -  	2023	ODDZ     
1704006914	17-04-2-08-83    -a   -00	2023	WYDZIEL  
1704006916	17-04-2-08-83    -b   -00	2023	WYDZIEL  
1704006918	17-04-2-08-83    -c   -00	2023	WYDZIEL  
1704006922	17-04-2-08-83    -f   -00	2023	WYDZIEL  
1704006924	17-04-2-08-83    -g   -00	2023	WYDZIEL  
1704006926	17-04-2-08-83    -h   -00	2023	WYDZIEL  
1704006928	17-04-2-08-83    -i   -00	2023	WYDZIEL  
1704006930	17-04-2-08-83    -j   -00	2023	WYDZIEL  
1704006932	17-04-2-08-83    -k   -00	2023	WYDZIEL  
1704006936	17-04-2-08-83    -m   -00	2023	WYDZIEL  
1704006938	17-04-2-08-83    -n   -00	2023	WYDZIEL  
1704006940	17-04-2-08-83    -o   -00	2023	WYDZIEL  
1704006945	17-04-2-08-85    -    -  	2023	ODDZ     
1704006953	17-04-2-08-85    -d   -00	2023	WYDZIEL  
1704006955	17-04-2-08-85    -f   -00	2023	WYDZIEL  
1704006957	17-04-2-08-85    -g   -00	2023	WYDZIEL  
1704006959	17-04-2-08-85    -h   -00	2023	WYDZIEL  
1704006961	17-04-2-08-85    -i   -00	2023	WYDZIEL  
1704006963	17-04-2-08-85    -j   -00	2023	WYDZIEL  
1704006965	17-04-2-08-85    -k   -00	2023	WYDZIEL  
1704006966	17-04-2-08-86    -    -  	2023	ODDZ     
1704006972	17-04-2-08-86    -c   -00	2023	WYDZIEL  
1704006974	17-04-2-08-86    -f   -00	2023	WYDZIEL  
1704006976	17-04-2-08-86    -g   -00	2023	WYDZIEL  
1704006978	17-04-2-08-86    -h   -00	2023	WYDZIEL  
1704006980	17-04-2-08-86    -i   -00	2023	WYDZIEL  
1704006982	17-04-2-08-86    -j   -00	2023	WYDZIEL  
1704006984	17-04-2-08-86    -k   -00	2023	WYDZIEL  
1704006986	17-04-2-08-86    -l   -00	2023	WYDZIEL  
1704006990	17-04-2-08-86    -n   -00	2023	WYDZIEL  
1704006992	17-04-2-08-86    -t   -00	2023	WYDZIEL  
1704006996	17-04-2-08-86    -x   -00	2023	WYDZIEL  
1704006998	17-04-2-08-86    -ax  -00	2023	WYDZIEL  
1704007000	17-04-2-08-86    -bx  -00	2023	WYDZIEL  
1704007002	17-04-2-08-86    -dx  -00	2023	WYDZIEL  
1704007013	17-04-2-08-87    -    -  	2023	ODDZ     
1704007015	17-04-2-08-87    -a   -00	2023	WYDZIEL  
1704007021	17-04-2-08-87    -c   -00	2023	WYDZIEL  
1704007027	17-04-2-08-87    -j   -00	2023	WYDZIEL  
1704007029	17-04-2-08-87    -l   -00	2023	WYDZIEL  
1704007030	17-04-2-08-88    -    -  	2023	ODDZ     
1704007032	17-04-2-08-88    -a   -00	2023	WYDZIEL  
1704007038	17-04-2-08-88    -c   -00	2023	WYDZIEL  
1704007040	17-04-2-08-88    -d   -00	2023	WYDZIEL  
1704007042	17-04-2-08-88    -j   -00	2023	WYDZIEL  
1704007044	17-04-2-08-88    -k   -00	2023	WYDZIEL  
1704007046	17-04-2-08-88    -l   -00	2023	WYDZIEL  
1704007050	17-04-2-08-88    -n   -00	2023	WYDZIEL  
1704007052	17-04-2-08-88    -o   -00	2023	WYDZIEL  
1704007055	17-04-2-08-89    -    -  	2023	ODDZ     
1704007057	17-04-2-08-89    -a   -00	2023	WYDZIEL  
1704007061	17-04-2-08-89    -d   -00	2023	WYDZIEL  
1704007063	17-04-2-08-89    -f   -00	2023	WYDZIEL  
1704007064	17-04-2-08-90    -    -  	2023	ODDZ     
1704007066	17-04-2-08-90    -a   -00	2023	WYDZIEL  
1704007068	17-04-2-08-90    -b   -00	2023	WYDZIEL  
1704007070	17-04-2-08-90    -c   -00	2023	WYDZIEL  
1704007072	17-04-2-08-90    -d   -00	2023	WYDZIEL  
1704007073	17-04-2-08-91    -    -  	2023	ODDZ     
1704007077	17-04-2-08-91    -h   -00	2023	WYDZIEL  
1704007085	17-04-2-08-91    -k   -00	2023	WYDZIEL  
1704007087	17-04-2-08-91    -l   -00	2023	WYDZIEL  
1704007088	17-04-2-08-92    -    -  	2023	ODDZ     
1704007090	17-04-2-08-92    -a   -00	2023	WYDZIEL  
1704007092	17-04-2-08-92    -b   -00	2023	WYDZIEL  
1704007094	17-04-2-08-92    -c   -00	2023	WYDZIEL  
1704007096	17-04-2-08-92    -d   -00	2023	WYDZIEL  
1704007097	17-04-2-08-93    -    -  	2023	ODDZ     
1704007099	17-04-2-08-93    -a   -00	2023	WYDZIEL  
1704007107	17-04-2-08-93    -f   -00	2023	WYDZIEL  
1704007108	17-04-2-08-94    -    -  	2023	ODDZ     
1704007110	17-04-2-08-94    -a   -00	2023	WYDZIEL  
1704007112	17-04-2-08-94    -b   -00	2023	WYDZIEL  
1704007114	17-04-2-08-94    -c   -00	2023	WYDZIEL  
1704007116	17-04-2-08-94    -d   -00	2023	WYDZIEL  
1704007117	17-04-2-08-95    -    -  	2023	ODDZ     
1704007119	17-04-2-08-95    -a   -00	2023	WYDZIEL  
1704007121	17-04-2-08-95    -b   -00	2023	WYDZIEL  
1704007123	17-04-2-08-95    -c   -00	2023	WYDZIEL  
1704007125	17-04-2-08-95    -d   -00	2023	WYDZIEL  
1704007127	17-04-2-08-95    -f   -00	2023	WYDZIEL  
1704007129	17-04-2-08-95    -g   -00	2023	WYDZIEL  
1704007131	17-04-2-08-95    -h   -00	2023	WYDZIEL  
1704007132	17-04-2-08-96    -    -  	2023	ODDZ     
1704007134	17-04-2-08-96    -a   -00	2023	WYDZIEL  
1704007138	17-04-2-08-96    -c   -00	2023	WYDZIEL  
1704007142	17-04-2-08-96    -g   -00	2023	WYDZIEL  
1704007145	17-04-2-08-97    -    -  	2023	ODDZ     
1704007147	17-04-2-08-97    -a   -00	2023	WYDZIEL  
1704007149	17-04-2-08-97    -b   -00	2023	WYDZIEL  
1704007153	17-04-2-08-97    -d   -00	2023	WYDZIEL  
1704007155	17-04-2-08-97    -f   -00	2023	WYDZIEL  
1704007159	17-04-2-08-97    -h   -00	2023	WYDZIEL  
1704007161	17-04-2-08-97    -i   -00	2023	WYDZIEL  
1704007163	17-04-2-08-97    -j   -00	2023	WYDZIEL  
1704007164	17-04-2-08-98    -    -  	2023	ODDZ     
1704007166	17-04-2-08-98    -a   -00	2023	WYDZIEL  
1704007168	17-04-2-08-98    -b   -00	2023	WYDZIEL  
1704007170	17-04-2-08-98    -c   -00	2023	WYDZIEL  
1704007172	17-04-2-08-98    -d   -00	2023	WYDZIEL  
1704007174	17-04-2-08-98    -f   -00	2023	WYDZIEL  
1704007176	17-04-2-08-98    -g   -00	2023	WYDZIEL  
1704007178	17-04-2-08-98    -h   -00	2023	WYDZIEL  
1704007179	17-04-2-08-99    -    -  	2023	ODDZ     
1704007181	17-04-2-08-99    -a   -00	2023	WYDZIEL  
1704007183	17-04-2-08-99    -b   -00	2023	WYDZIEL  
1704007187	17-04-2-08-99    -d   -00	2023	WYDZIEL  
1704007189	17-04-2-08-99    -f   -00	2023	WYDZIEL  
1704007193	17-04-2-08-99    -j   -00	2023	WYDZIEL  
1704007195	17-04-2-08-99    -k   -00	2023	WYDZIEL  
1704007196	17-04-2-08-100   -    -  	2023	ODDZ     
1704007198	17-04-2-08-100   -a   -00	2023	WYDZIEL  
1704007200	17-04-2-08-100   -b   -00	2023	WYDZIEL  
1704007202	17-04-2-08-100   -c   -00	2023	WYDZIEL  
1704007204	17-04-2-08-100   -d   -00	2023	WYDZIEL  
1704007208	17-04-2-08-100   -g   -00	2023	WYDZIEL  
1704007210	17-04-2-08-100   -h   -00	2023	WYDZIEL  
1704007212	17-04-2-08-100   -i   -00	2023	WYDZIEL  
1704007213	17-04-2-08-101   -    -  	2023	ODDZ     
1704007215	17-04-2-08-101   -a   -00	2023	WYDZIEL  
1704007219	17-04-2-08-101   -f   -00	2023	WYDZIEL  
1704007221	17-04-2-08-101   -d   -00	2023	WYDZIEL  
1704007222	17-04-2-08-102   -    -  	2023	ODDZ     
1704007224	17-04-2-08-102   -a   -00	2023	WYDZIEL  
1704007226	17-04-2-08-102   -b   -00	2023	WYDZIEL  
1704007228	17-04-2-08-102   -c   -00	2023	WYDZIEL  
1704007230	17-04-2-08-102   -d   -00	2023	WYDZIEL  
1704007232	17-04-2-08-102   -f   -00	2023	WYDZIEL  
1704007234	17-04-2-08-102   -g   -00	2023	WYDZIEL  
1704007236	17-04-2-08-102   -h   -00	2023	WYDZIEL  
1704007237	17-04-2-08-103   -    -  	2023	ODDZ     
1704007239	17-04-2-08-103   -b   -00	2023	WYDZIEL  
1704007241	17-04-2-08-103   -c   -00	2023	WYDZIEL  
1704007247	17-04-2-08-103   -a   -00	2023	WYDZIEL  
1704007248	17-04-2-08-104   -    -  	2023	ODDZ     
1704007250	17-04-2-08-104   -a   -00	2023	WYDZIEL  
1704007252	17-04-2-08-104   -b   -00	2023	WYDZIEL  
1704007258	17-04-2-08-104   -g   -00	2023	WYDZIEL  
1704007260	17-04-2-08-104   -j   -00	2023	WYDZIEL  
1704007263	17-04-2-08-105   -    -  	2023	ODDZ     
1704007265	17-04-2-08-105   -a   -00	2023	WYDZIEL  
1704007269	17-04-2-08-105   -d   -00	2023	WYDZIEL  
1704007271	17-04-2-08-105   -b   -00	2023	WYDZIEL  
1704007274	17-04-2-08-106   -    -  	2023	ODDZ     
1704007280	17-04-2-08-106   -c   -00	2023	WYDZIEL  
1704007282	17-04-2-08-106   -j   -00	2023	WYDZIEL  
1704007283	17-04-2-08-107   -    -  	2023	ODDZ     
1704007285	17-04-2-08-107   -b   -00	2023	WYDZIEL  
1704007287	17-04-2-08-107   -c   -00	2023	WYDZIEL  
1704007291	17-04-2-08-107   -a   -00	2023	WYDZIEL  
1704007292	17-04-2-08-108   -    -  	2023	ODDZ     
1704007294	17-04-2-08-108   -a   -00	2023	WYDZIEL  
1704007296	17-04-2-08-108   -b   -00	2023	WYDZIEL  
1704007297	17-04-2-08-109   -    -  	2023	ODDZ     
1704007299	17-04-2-08-109   -a   -00	2023	WYDZIEL  
1704007301	17-04-2-08-109   -b   -00	2023	WYDZIEL  
1704007303	17-04-2-08-109   -c   -00	2023	WYDZIEL  
1704007309	17-04-2-08-109   -g   -00	2023	WYDZIEL  
1704007311	17-04-2-08-109   -h   -00	2023	WYDZIEL  
1704007313	17-04-2-08-109   -i   -00	2023	WYDZIEL  
1704007315	17-04-2-08-109   -j   -00	2023	WYDZIEL  
1704007317	17-04-2-08-109   -k   -00	2023	WYDZIEL  
1704007318	17-04-2-08-110   -    -  	2023	ODDZ     
1704007322	17-04-2-08-110   -f   -00	2023	WYDZIEL  
1704007324	17-04-2-08-110   -h   -00	2023	WYDZIEL  
1704007328	17-04-2-08-110   -g   -00	2023	WYDZIEL  
1704007330	17-04-2-08-110   -i   -00	2023	WYDZIEL  
1704007331	17-04-2-08-111   -    -  	2023	ODDZ     
1704007333	17-04-2-08-111   -a   -00	2023	WYDZIEL  
1704007335	17-04-2-08-111   -b   -00	2023	WYDZIEL  
1704007337	17-04-2-08-111   -c   -00	2023	WYDZIEL  
1704007339	17-04-2-08-111   -d   -00	2023	WYDZIEL  
1704007341	17-04-2-08-111   -f   -00	2023	WYDZIEL  
1704007343	17-04-2-08-111   -g   -00	2023	WYDZIEL  
1704007345	17-04-2-08-111   -h   -00	2023	WYDZIEL  
1704007347	17-04-2-08-111   -i   -00	2023	WYDZIEL  
1704007348	17-04-2-08-112   -    -  	2023	ODDZ     
1704007350	17-04-2-08-112   -a   -00	2023	WYDZIEL  
1704007352	17-04-2-08-112   -b   -00	2023	WYDZIEL  
1704007356	17-04-2-08-112   -d   -00	2023	WYDZIEL  
1704007358	17-04-2-08-112   -f   -00	2023	WYDZIEL  
1704007359	17-04-2-08-113   -    -  	2023	ODDZ     
1704007363	17-04-2-08-113   -b   -00	2023	WYDZIEL  
1704007365	17-04-2-08-113   -f   -00	2023	WYDZIEL  
1704007367	17-04-2-08-113   -d   -00	2023	WYDZIEL  
1704007368	17-04-2-08-114   -    -  	2023	ODDZ     
1704007370	17-04-2-08-114   -a   -00	2023	WYDZIEL  
1704007372	17-04-2-08-114   -b   -00	2023	WYDZIEL  
1704007374	17-04-2-08-114   -c   -00	2023	WYDZIEL  
1704007375	17-04-2-08-115   -    -  	2023	ODDZ     
1704007379	17-04-2-08-115   -d   -00	2023	WYDZIEL  
1704007381	17-04-2-08-115   -f   -00	2023	WYDZIEL  
1704007382	17-04-2-08-116   -    -  	2023	ODDZ     
1704007384	17-04-2-08-116   -a   -00	2023	WYDZIEL  
1704007386	17-04-2-08-116   -b   -00	2023	WYDZIEL  
1704007388	17-04-2-08-116   -c   -00	2023	WYDZIEL  
1704007390	17-04-2-08-116   -d   -00	2023	WYDZIEL  
1704007392	17-04-2-08-116   -f   -00	2023	WYDZIEL  
1704007393	17-04-2-08-117   -    -  	2023	ODDZ     
1704007395	17-04-2-08-117   -a   -00	2023	WYDZIEL  
1704007397	17-04-2-08-117   -b   -00	2023	WYDZIEL  
1704007399	17-04-2-08-117   -c   -00	2023	WYDZIEL  
1704007401	17-04-2-08-117   -d   -00	2023	WYDZIEL  
1704007403	17-04-2-08-117   -f   -00	2023	WYDZIEL  
1704007404	17-04-2-08-149   -    -  	2023	ODDZ     
1704007406	17-04-2-08-149   -a   -00	2023	WYDZIEL  
1704007408	17-04-2-08-149   -b   -00	2023	WYDZIEL  
1704007410	17-04-2-08-149   -c   -00	2023	WYDZIEL  
1704007412	17-04-2-08-149   -d   -00	2023	WYDZIEL  
1704007417	17-04-2-08-150   -    -  	2023	ODDZ     
1704007419	17-04-2-08-150   -a   -00	2023	WYDZIEL  
1704007421	17-04-2-08-150   -b   -00	2023	WYDZIEL  
1704007423	17-04-2-08-150   -c   -00	2023	WYDZIEL  
1704007424	17-04-2-08-151   -    -  	2023	ODDZ     
1704007426	17-04-2-08-151   -a   -00	2023	WYDZIEL  
1704007427	17-04-2-08-152   -    -  	2023	ODDZ     
1704007431	17-04-2-08-152   -b   -00	2023	WYDZIEL  
1704007433	17-04-2-08-152   -c   -00	2023	WYDZIEL  
1704007437	17-04-2-08-152   -f   -00	2023	WYDZIEL  
1704007441	17-04-2-08-152   -h   -00	2023	WYDZIEL  
1704007443	17-04-2-08-152   -i   -00	2023	WYDZIEL  
1704007444	17-04-2-08-153   -    -  	2023	ODDZ     
1704007446	17-04-2-08-153   -a   -00	2023	WYDZIEL  
1704007448	17-04-2-08-153   -b   -00	2023	WYDZIEL  
1704007450	17-04-2-08-153   -c   -00	2023	WYDZIEL  
1704007452	17-04-2-08-153   -d   -00	2023	WYDZIEL  
1704007454	17-04-2-08-153   -f   -00	2023	WYDZIEL  
1704007456	17-04-2-08-153   -g   -00	2023	WYDZIEL  
1704007458	17-04-2-08-153   -h   -00	2023	WYDZIEL  
1704007459	17-04-2-08-154   -    -  	2023	ODDZ     
1704007461	17-04-2-08-154   -a   -00	2023	WYDZIEL  
1704007463	17-04-2-08-154   -b   -00	2023	WYDZIEL  
1704007465	17-04-2-08-154   -c   -00	2023	WYDZIEL  
1704007467	17-04-2-08-154   -g   -00	2023	WYDZIEL  
1704007470	17-04-2-08-155   -    -  	2023	ODDZ     
1704007472	17-04-2-08-155   -a   -00	2023	WYDZIEL  
1704007476	17-04-2-08-155   -c   -00	2023	WYDZIEL  
1704007478	17-04-2-08-155   -d   -00	2023	WYDZIEL  
1704007480	17-04-2-08-155   -f   -00	2023	WYDZIEL  
1704007481	17-04-3-09-      -    -  	2023	L-CTWO   
1704007482	17-04-3-09-1     -    -  	2023	ODDZ     
1704007484	17-04-3-09-1     -a   -00	2023	WYDZIEL  
1704007485	17-04-3-09-1A    -    -  	2023	ODDZ     
1704007487	17-04-3-09-1A    -a   -00	2023	WYDZIEL  
1704007493	17-04-3-09-1A    -c   -00	2023	WYDZIEL  
1704007495	17-04-3-09-1A    -d   -00	2023	WYDZIEL  
1704007500	17-04-3-09-2     -    -  	2023	ODDZ     
1704007502	17-04-3-09-2     -a   -00	2023	WYDZIEL  
1704007504	17-04-3-09-2     -b   -00	2023	WYDZIEL  
1704007506	17-04-3-09-2     -c   -00	2023	WYDZIEL  
1704007512	17-04-3-09-2     -f   -00	2023	WYDZIEL  
1704007514	17-04-3-09-2     -g   -00	2023	WYDZIEL  
1704007515	17-04-3-09-3     -    -  	2023	ODDZ     
1704007519	17-04-3-09-3     -d   -00	2023	WYDZIEL  
1704007521	17-04-3-09-3     -f   -00	2023	WYDZIEL  
1704007523	17-04-3-09-3     -g   -00	2023	WYDZIEL  
1704007525	17-04-3-09-3     -h   -00	2023	WYDZIEL  
1704007527	17-04-3-09-3     -j   -00	2023	WYDZIEL  
1704007528	17-04-3-09-4     -    -  	2023	ODDZ     
1704007536	17-04-3-09-4     -c   -00	2023	WYDZIEL  
1704007538	17-04-3-09-4     -b   -00	2023	WYDZIEL  
1704007539	17-04-3-09-5     -    -  	2023	ODDZ     
1704007541	17-04-3-09-5     -a   -00	2023	WYDZIEL  
1704007547	17-04-3-09-5     -j   -00	2023	WYDZIEL  
1704007550	17-04-3-09-6     -    -  	2023	ODDZ     
1704007554	17-04-3-09-6     -f   -00	2023	WYDZIEL  
1704007556	17-04-3-09-6     -h   -00	2023	WYDZIEL  
1704007559	17-04-3-09-6A    -    -  	2023	ODDZ     
1704007567	17-04-3-09-6A    -b   -00	2023	WYDZIEL  
1704007569	17-04-3-09-6A    -c   -00	2023	WYDZIEL  
1704007571	17-04-3-09-6A    -d   -00	2023	WYDZIEL  
1704007574	17-04-3-09-7     -    -  	2023	ODDZ     
1704007576	17-04-3-09-7     -a   -00	2023	WYDZIEL  
1704007580	17-04-3-09-7     -d   -00	2023	WYDZIEL  
1704007581	17-04-3-09-8     -    -  	2023	ODDZ     
1704007587	17-04-3-09-8     -d   -00	2023	WYDZIEL  
1704007589	17-04-3-09-8     -f   -00	2023	WYDZIEL  
1704007591	17-04-3-09-8     -g   -00	2023	WYDZIEL  
1704007599	17-04-3-09-8     -i   -00	2023	WYDZIEL  
1704007600	17-04-3-09-9     -    -  	2023	ODDZ     
1704007606	17-04-3-09-9     -h   -00	2023	WYDZIEL  
1704007608	17-04-3-09-9     -g   -00	2023	WYDZIEL  
1704007612	17-04-3-09-9     -f   -00	2023	WYDZIEL  
1704007615	17-04-3-09-10    -    -  	2023	ODDZ     
1704007627	17-04-3-09-10    -h   -00	2023	WYDZIEL  
1704007629	17-04-3-09-10    -d   -00	2023	WYDZIEL  
1704007631	17-04-3-09-10    -j   -00	2023	WYDZIEL  
1704007633	17-04-3-09-10    -i   -00	2023	WYDZIEL  
1704007635	17-04-3-09-10    -k   -00	2023	WYDZIEL  
1704007636	17-04-3-09-11    -    -  	2023	ODDZ     
1704007642	17-04-3-09-11    -g   -00	2023	WYDZIEL  
1704007644	17-04-3-09-11    -i   -00	2023	WYDZIEL  
1704007645	17-04-3-09-12    -    -  	2023	ODDZ     
1704007647	17-04-3-09-12    -a   -00	2023	WYDZIEL  
1704007651	17-04-3-09-12    -f   -00	2023	WYDZIEL  
1704007653	17-04-3-09-12    -g   -00	2023	WYDZIEL  
1704007655	17-04-3-09-12    -d   -00	2023	WYDZIEL  
1704007659	17-04-3-09-12    -i   -00	2023	WYDZIEL  
1704007661	17-04-3-09-12    -k   -00	2023	WYDZIEL  
1704007662	17-04-3-09-13    -    -  	2023	ODDZ     
1704007668	17-04-3-09-13    -b   -00	2023	WYDZIEL  
1704007670	17-04-3-09-13    -c   -00	2023	WYDZIEL  
1704007674	17-04-3-09-13    -f   -00	2023	WYDZIEL  
1704007677	17-04-3-09-14    -    -  	2023	ODDZ     
1704007679	17-04-3-09-14    -a   -00	2023	WYDZIEL  
1704007681	17-04-3-09-14    -b   -00	2023	WYDZIEL  
1704007683	17-04-3-09-14    -c   -00	2023	WYDZIEL  
1704007685	17-04-3-09-14    -d   -00	2023	WYDZIEL  
1704007687	17-04-3-09-14    -f   -00	2023	WYDZIEL  
1704007688	17-04-3-09-15    -    -  	2023	ODDZ     
1704007690	17-04-3-09-15    -f   -00	2023	WYDZIEL  
1704007692	17-04-3-09-15    -g   -00	2023	WYDZIEL  
1704007694	17-04-3-09-15    -h   -00	2023	WYDZIEL  
1704007696	17-04-3-09-15    -c   -00	2023	WYDZIEL  
1704007698	17-04-3-09-15    -d   -00	2023	WYDZIEL  
1704007699	17-04-3-09-16    -    -  	2023	ODDZ     
1704007701	17-04-3-09-16    -a   -00	2023	WYDZIEL  
1704007703	17-04-3-09-16    -c   -00	2023	WYDZIEL  
1704007704	17-04-3-09-17    -    -  	2023	ODDZ     
1704007708	17-04-3-09-17    -b   -00	2023	WYDZIEL  
1704007710	17-04-3-09-17    -c   -00	2023	WYDZIEL  
1704007712	17-04-3-09-17    -g   -00	2023	WYDZIEL  
1704007716	17-04-3-09-17    -d   -00	2023	WYDZIEL  
1704007718	17-04-3-09-17    -h   -00	2023	WYDZIEL  
1704007720	17-04-3-09-17    -i   -00	2023	WYDZIEL  
1704007722	17-04-3-09-17    -j   -00	2023	WYDZIEL  
1704007723	17-04-3-09-18    -    -  	2023	ODDZ     
1704007729	17-04-3-09-18    -c   -00	2023	WYDZIEL  
1704007731	17-04-3-09-18    -b   -00	2023	WYDZIEL  
1704007735	17-04-3-09-18    -f   -00	2023	WYDZIEL  
1704007736	17-04-3-09-19    -    -  	2023	ODDZ     
1704007738	17-04-3-09-19    -a   -00	2023	WYDZIEL  
1704007740	17-04-3-09-19    -b   -00	2023	WYDZIEL  
1704007742	17-04-3-09-19    -c   -00	2023	WYDZIEL  
1704007744	17-04-3-09-19    -d   -00	2023	WYDZIEL  
1704007745	17-04-3-09-20    -    -  	2023	ODDZ     
1704007747	17-04-3-09-20    -a   -00	2023	WYDZIEL  
1704007748	17-04-3-09-21    -    -  	2023	ODDZ     
1704007750	17-04-3-09-21    -a   -00	2023	WYDZIEL  
1704007751	17-04-3-09-22    -    -  	2023	ODDZ     
1704007755	17-04-3-09-22    -b   -00	2023	WYDZIEL  
1704007757	17-04-3-09-22    -c   -00	2023	WYDZIEL  
1704007760	17-04-3-09-23    -    -  	2023	ODDZ     
1704007762	17-04-3-09-23    -a   -00	2023	WYDZIEL  
1704007766	17-04-3-09-23    -f   -00	2023	WYDZIEL  
1704007770	17-04-3-09-23    -g   -00	2023	WYDZIEL  
1704007774	17-04-3-09-23    -d   -00	2023	WYDZIEL  
1704007780	17-04-3-09-23    -i   -00	2023	WYDZIEL  
1704007781	17-04-3-09-24    -    -  	2023	ODDZ     
1704007783	17-04-3-09-24    -a   -00	2023	WYDZIEL  
1704007785	17-04-3-09-24    -b   -00	2023	WYDZIEL  
1704007793	17-04-3-09-24    -f   -00	2023	WYDZIEL  
1704007795	17-04-3-09-24    -h   -00	2023	WYDZIEL  
1704007796	17-04-3-09-25    -    -  	2023	ODDZ     
1704007798	17-04-3-09-25    -a   -00	2023	WYDZIEL  
1704007800	17-04-3-09-25    -b   -00	2023	WYDZIEL  
1704007802	17-04-3-09-25    -c   -00	2023	WYDZIEL  
1704007804	17-04-3-09-25    -d   -00	2023	WYDZIEL  
1704007806	17-04-3-09-25    -f   -00	2023	WYDZIEL  
1704007808	17-04-3-09-25    -g   -00	2023	WYDZIEL  
1704007809	17-04-3-09-26    -    -  	2023	ODDZ     
1704007813	17-04-3-09-26    -f   -00	2023	WYDZIEL  
1704007815	17-04-3-09-26    -g   -00	2023	WYDZIEL  
1704007817	17-04-3-09-26    -j   -00	2023	WYDZIEL  
1704007818	17-04-3-09-27    -    -  	2023	ODDZ     
1704007820	17-04-3-09-27    -a   -00	2023	WYDZIEL  
1704007822	17-04-3-09-27    -b   -00	2023	WYDZIEL  
1704007828	17-04-3-09-27    -g   -00	2023	WYDZIEL  
1704007829	17-04-3-09-28    -    -  	2023	ODDZ     
1704007831	17-04-3-09-28    -a   -00	2023	WYDZIEL  
1704007832	17-04-3-09-29    -    -  	2023	ODDZ     
1704007837	17-04-3-09-30    -    -  	2023	ODDZ     
1704007839	17-04-3-09-30    -a   -00	2023	WYDZIEL  
1704007841	17-04-3-09-30    -b   -00	2023	WYDZIEL  
1704007845	17-04-3-09-30    -f   -00	2023	WYDZIEL  
1704007846	17-04-3-09-31    -    -  	2023	ODDZ     
1704007848	17-04-3-09-31    -a   -00	2023	WYDZIEL  
1704007854	17-04-3-09-31    -d   -00	2023	WYDZIEL  
1704007856	17-04-3-09-31    -f   -00	2023	WYDZIEL  
1704007857	17-04-3-09-32    -    -  	2023	ODDZ     
1704007859	17-04-3-09-32    -a   -00	2023	WYDZIEL  
1704007861	17-04-3-09-32    -b   -00	2023	WYDZIEL  
1704007863	17-04-3-09-32    -c   -00	2023	WYDZIEL  
1704007868	17-04-3-09-33    -    -  	2023	ODDZ     
1704007870	17-04-3-09-33    -a   -00	2023	WYDZIEL  
1704007874	17-04-3-09-33    -h   -00	2023	WYDZIEL  
1704007877	17-04-3-09-34    -    -  	2023	ODDZ     
1704007881	17-04-3-09-34    -b   -00	2023	WYDZIEL  
1704007883	17-04-3-09-34    -g   -00	2023	WYDZIEL  
1704007885	17-04-3-09-34    -c   -00	2023	WYDZIEL  
1704007892	17-04-3-09-35    -    -  	2023	ODDZ     
1704007896	17-04-3-09-35    -n   -00	2023	WYDZIEL  
1704007897	17-04-3-09-36    -    -  	2023	ODDZ     
1704007909	17-04-3-09-36    -c   -00	2023	WYDZIEL  
1704007911	17-04-3-09-36    -h   -00	2023	WYDZIEL  
1704007913	17-04-3-09-36    -g   -00	2023	WYDZIEL  
1704007915	17-04-3-09-36    -f   -00	2023	WYDZIEL  
1704007916	17-04-3-09-37    -    -  	2023	ODDZ     
1704007920	17-04-3-09-37    -b   -00	2023	WYDZIEL  
1704007921	17-04-3-09-38    -    -  	2023	ODDZ     
1704007925	17-04-3-09-38    -c   -00	2023	WYDZIEL  
1704007927	17-04-3-09-38    -d   -00	2023	WYDZIEL  
1704007929	17-04-3-09-38    -f   -00	2023	WYDZIEL  
1704007931	17-04-3-09-38    -g   -00	2023	WYDZIEL  
1704007932	17-04-3-09-39    -    -  	2023	ODDZ     
1704007934	17-04-3-09-39    -a   -00	2023	WYDZIEL  
1704007936	17-04-3-09-39    -b   -00	2023	WYDZIEL  
1704007938	17-04-3-09-39    -c   -00	2023	WYDZIEL  
1704007940	17-04-3-09-39    -d   -00	2023	WYDZIEL  
1704007942	17-04-3-09-39    -f   -00	2023	WYDZIEL  
1704007943	17-04-3-09-40    -    -  	2023	ODDZ     
