arodes_int_num	a_year	density_cd	mixture_cd	standdensity_index	tree_stock_cd	st_rank_order_act	storey_cd
1704008307	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008194	2023	UM  	DKĘP	0.8	UM DUŻE	1	DRZEW   
1704008194	2023			0.5		2	PODSZ   
1704008194	2023					3	PRZES   
1704008198	2023			0.1		2	PODSZ   
1704008198	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008202	2023			0.4		2	PODSZ   
1704008202	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704008204	2023	UM  		0.9	UM PRZ 	1	DRZEW   
1704008204	2023			0.2		2	PODSZ   
1704008206	2023	UM  		0.4	UM PRZ 	1	DRZEW   
1704008206	2023			0.2		2	PODSZ   
1704008213	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008213	2023			0.9		2	PODSZ   
1704008225	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008225	2023			0.3		2	PODR    
1704008225	2023			0.3		3	PODSZ   
1704008309	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008309	2023			0.2		2	PODSZ   
1704008311	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008311	2023			0.4		2	PODSZ   
1704008271	2023	PEŁ 	KĘP 	0.9	DUŻE   	1	DRZEW   
1704008271	2023			0.4		2	PODSZ   
1704008271	2023					3	PRZES   
1704008273	2023			0.9		2	PODSZ   
1704008273	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008282	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008282	2023			0.8		2	PODSZ   
1704008287	2023			0.7		2	PODSZ   
1704008287	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008289	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008289	2023			0.3		2	PODSZ   
1704008294	2023			0.9		2	PODSZ   
1704008294	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008296	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008296	2023			0.3		2	PODSZ   
1704008300	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008300	2023			0.2		2	PODSZ   
1704008313	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008313	2023			0.6		2	PODSZ   
1704008315	2023	PRZ 	KĘP 	0.6	PRZ UM 	1	DRZEW   
1704008315	2023			0.4		2	PODSZ   
1704008079	2023	UM  	RZĘD	1.0	UM DUŻE	1	DRZEW   
1704008317	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704008081	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704008317	2023			0.8		2	PODSZ   
1704008319	2023	PEŁ 	KĘP 	1.4	DUŻE   	1	DRZEW   
1704008319	2023			0.3		2	PODSZ   
1704008319	2023					3	PRZES   
1704008322	2023			0.2		2	PODSZ   
1704008322	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008081	2023			0.3		2	PODSZ   
1704008083	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008328	2023	PEŁ 	KĘP 	0.9	DUŻE   	1	DRZEW   
1704008328	2023			0.1		2	PODSZ   
1704008328	2023					3	PRZES   
1704008083	2023			0.3		2	PODSZ   
1704008334	2023	PEŁ 	KĘP 	0.9	DUŻE   	1	DRZEW   
1704008334	2023			0.2		2	PODSZ   
1704008334	2023					3	PRZES   
1704008090	2023	PEŁ 	DKĘP	0.8	DUŻE   	1	DRZEW   
1704008336	2023	UM  		0.9	UM DUŻE	1	DRZEW   
1704008336	2023			0.2		2	PODSZ   
1704008341	2023	UM  		1.1	UM DUŻE	1	DRZEW   
1704008090	2023					2	PRZES   
1704008092	2023					3	PRZES   
1704008341	2023			0.3		2	PODSZ   
1704008343	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008346	2023			0.2		2	PODSZ   
1704008346	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008348	2023			0.4		2	PODSZ   
1704008348	2023	UM  		0.9	UM DUŻE	1	DRZEW   
1704008350	2023	PEŁ 	RZĘD	0.9	DUŻE   	1	DRZEW   
1704008350	2023			0.1		2	PODSZ   
1704008352	2023			0.3		2	PODSZ   
1704008352	2023					3	PRZES   
1704008352	2023	PEŁ 	KĘP 	0.9	DUŻE   	1	DRZEW   
1704008453	2023					2	PRZES   
1704008453	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704008455	2023	PEŁ 	KĘP 	0.8	DUŻE   	1	DRZEW   
1704008455	2023			0.2		2	PODSZ   
1704008457	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704008377	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704008377	2023			0.7		2	PODSZ   
1704008379	2023			0.3		2	PODSZ   
1704008379	2023	UM  		0.5	UM PRZ 	1	DRZEW   
1704008381	2023					2	PRZES   
1704008381	2023	UM  	KĘP 	0.7	UM PRZ 	1	DRZEW   
1704008383	2023	PRZ 	GRP 	0.6	PRZ LUŹ	1	DRZEW   
1704008383	2023			0.2		2	PODRII  
1704008383	2023			0.5		3	PODSZ   
1704008390	2023			0.3		2	PODSZ   
1704008390	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008401	2023			0.2		2	PODSZ   
1704008401	2023					3	PRZES   
1704008401	2023	PEŁ 	KĘP 	0.8	DUŻE   	1	DRZEW   
1704008403	2023			0.2		2	PODSZ   
1704008403	2023					3	PRZES   
1704008403	2023	PEŁ 	KĘP 	1.2	DUŻE   	1	DRZEW   
1704008410	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008412	2023					2	PRZES   
1704008412	2023	PEŁ 	KĘP 	0.8	DUŻE   	1	DRZEW   
1704008414	2023	PEŁ 	KĘP 	1.2	DUŻE   	1	DRZEW   
1704008414	2023			0.1		2	PODSZ   
1704008414	2023					3	PRZES   
1704008418	2023	PEŁ 	KĘP 	0.9	DUŻE   	1	DRZEW   
1704008418	2023			0.1		2	PODSZ   
1704008418	2023					3	PRZES   
1704008356	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008356	2023			0.4		2	PODR    
1704008356	2023			0.1		3	PODSZ   
1704008361	2023			0.4		2	PODSZ   
1704008361	2023	UM  		0.9	UM PRZ 	1	DRZEW   
1704008363	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008363	2023			0.3		2	PODSZ   
1704008366	2023	UM  	DKĘP	0.8	UM PRZ 	1	DRZEW   
1704008366	2023			0.5		2	PODSZ   
1704008371	2023	UM  	KĘP 	1.0	UM DUŻE	1	DRZEW   
1704008371	2023			0.7		2	PODSZ   
1704008371	2023					3	PRZES   
1704008373	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704008373	2023			0.4		2	PODSZ   
1704008375	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704008375	2023			0.8		2	PODSZ   
1704008457	2023			0.2		2	PODSZ   
1704008465	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008465	2023			0.1		2	PODSZ   
1704008471	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704008473	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008473	2023			0.2		2	PODSZ   
1704008420	2023	PEŁ 	KĘP 	0.9	DUŻE   	1	DRZEW   
1704008420	2023			0.2		2	PODSZ   
1704008420	2023					3	PRZES   
1704008422	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704008422	2023					2	PRZES   
1704008432	2023	PEŁ 	KĘP 	0.9	DUŻE   	1	DRZEW   
1704008432	2023					2	PRZES   
1704008434	2023	UM  		0.9	UM DUŻE	1	DRZEW   
1704008434	2023			0.2		2	PODSZ   
1704008436	2023			0.2		2	PODSZ   
1704008436	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008438	2023					2	PRZES   
1704008438	2023	PEŁ 	RZĘD	0.9	DUŻE   	1	DRZEW   
1704008443	2023	UM  		0.5	UM PRZ 	1	DRZEW   
1704008443	2023			0.4		2	PODSZ   
1704008445	2023					2	PRZES   
1704008445	2023	PEŁ 	RZĘD	0.8	DUŻE   	1	DRZEW   
1704008447	2023	PRZ 	GRP 	0.8	PRZ UM 	1	DRZEW   
1704008447	2023			0.4		2	PODSZ   
1704008092	2023			0.2		2	PODSZ   
1704008092	2023	PEŁ 	PAS 	0.9	DUŻE   	1	DRZEW   
1704008094	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008094	2023			0.2		2	PODSZ   
1704008097	2023	UM  		0.9	UM DUŻE	1	DRZEW   
1704008097	2023			0.1		2	PODSZ   
1704008099	2023			0.3		2	PODSZ   
1704008099	2023					3	PRZES   
1704008099	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704008107	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008107	2023			0.5		2	PODSZ   
1704008110	2023	UM  		0.9	UM DUŻE	1	DRZEW   
1704008112	2023	PEŁ 	RZĘD	0.9	DUŻE   	1	DRZEW   
1704008112	2023			0.1		2	PODSZ   
1704008112	2023					3	PRZES   
1704008116	2023			0.1		2	PODSZ   
1704008116	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008118	2023	PEŁ 	DKĘP	1.0	DUŻE   	1	DRZEW   
1704008118	2023			0.1		2	PODSZ   
1704008118	2023					3	PRZES   
1704008120	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008123	2023					1	PRZES   
1704008125	2023			0.8		2	PODSZ   
1704008125	2023	PRZ 	KĘP 	0.7	PRZ LUŹ	1	DRZEW   
1704008127	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008127	2023			0.6		2	PODSZ   
1704008140	2023			0.2		2	PODSZ   
1704008140	2023	UM  	PAS 	0.9	UM PRZ 	1	DRZEW   
1704008142	2023			0.3		2	PODSZ   
1704008142	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008144	2023	UM  	RZĘD	1.0	UM DUŻE	1	DRZEW   
1704008144	2023			0.1		2	PODSZ   
1704008147	2023			0.1		2	PODSZ   
1704008147	2023	UM  	GRP 	0.9	UM DUŻE	1	DRZEW   
1704008149	2023	PEŁ 	KĘP 	0.6	DUŻE   	1	DRZEW   
1704008149	2023			0.3		2	PODSZ   
1704008149	2023					3	PRZES   
1704008678	2023	UM  		0.7	UM DUŻE	1	DRZEW   
1704008607	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008607	2023			0.7		2	PODSZ   
1704008614	2023	UM  	DKĘP	0.8	UM DUŻE	1	DRZEW   
1704008614	2023			0.8		2	PODSZ   
1704008619	2023	UM  	GRP 	1.0	UM DUŻE	1	DRZEW   
1704008619	2023			0.7		2	PODSZ   
1704008621	2023	UM  	DKĘP	0.8	UM PRZ 	1	DRZEW   
1704008621	2023			0.7		2	PODSZ   
1704008623	2023			0.7		2	PODSZ   
1704008623	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704008625	2023	UM  		1.0	UM DUŻE	1	DRZEW   
1704008625	2023			0.7		2	PODSZ   
1704008628	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704008628	2023			0.6		2	PODSZ   
1704008634	2023					1	PRZES   
1704008636	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008636	2023			0.1		2	PODSZ   
1704008638	2023	UM  	KĘP 	0.8	UM PRZ 	1	DRZEW   
1704008638	2023			0.6		2	PODSZ   
1704008640	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704008640	2023			0.7		2	PODSZ   
1704008642	2023		DKĘP	1.0		1	DRZEW   
1704008642	2023					2	PRZES   
1704008644	2023	PRZ 	DKĘP	0.7	PRZ UM 	1	DRZEW   
1704008644	2023			0.2		2	PODSZ   
1704008646	2023	PRZ 	GRP 	0.8	PRZ UM 	1	DRZEW   
1704008646	2023			0.8		2	PODSZ   
1704008648	2023	PEŁ 	KĘP 	1.1	NADM   	1	DRZEW   
1704008648	2023			0.8		2	PODSZ   
1704008648	2023					3	PRZES   
1704008650	2023					2	PRZES   
1704008650	2023	UM  	KĘP 	1.0	UM DUŻE	1	DRZEW   
1704008656	2023			0.1		2	PODSZ   
1704008656	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704008661	2023	UM  	KĘP 	1.0	UM DUŻE	1	DRZEW   
1704008661	2023			0.3		2	PODSZ   
1704008663	2023			0.2		2	PODSZ   
1704008663	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008669	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008669	2023			0.1		2	PODSZ   
1704008678	2023			0.2		2	PODSZ   
1704008680	2023	UM  	KĘP 	0.7	UM PRZ 	1	DRZEW   
1704008672	2023	PRZ 		0.5	PRZ LUŹ	1	DRZEW   
1704008672	2023			0.1		2	PODSZ   
1704008674	2023			0.1		2	PODSZ   
1704008674	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008680	2023			0.3		2	PODR    
1704008492	2023	UM  	KĘP 	1.0	UM DUŻE	1	DRZEW   
1704008492	2023					2	PRZES   
1704008494	2023	UM  	GRP 	0.9	UM PRZ 	1	DRZEW   
1704008494	2023			0.2		2	PODSZ   
1704008496	2023			0.3		2	PODSZ   
1704008496	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008498	2023	UM  	DKĘP	0.8	UM PRZ 	1	DRZEW   
1704008498	2023			0.9		2	PODSZ   
1704008500	2023	PEŁ 	KĘP 	0.8	DUŻE   	1	DRZEW   
1704008500	2023					2	PRZES   
1704008502	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704008502	2023			0.3		2	PODSZ   
1704008504	2023			0.2		2	PODSZ   
1704008680	2023			0.2		3	PODSZ   
1704008504	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008526	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704008526	2023			0.5		2	PODRII  
1704008526	2023			0.5		3	PODSZ   
1704008682	2023	PEŁ 		1.0	DUŻE   	1	DRZEW   
1704008528	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008528	2023			0.2		2	PODSZ   
1704008506	2023	PEŁ 	KĘP 	0.8	DUŻE   	1	DRZEW   
1704008506	2023			0.3		2	PODSZ   
1704008506	2023					3	PRZES   
1704008508	2023	UM  	JDN 	0.8	UM PRZ 	1	DRZEW   
1704008508	2023			0.8		2	PODSZ   
1704008510	2023	PRZ 	JDN 	0.8	PRZ UM 	1	DRZEW   
1704008510	2023			0.8		2	PODSZ   
1704008532	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008532	2023			0.2		2	PODSZ   
1704008512	2023	PEŁ 	KĘP 	0.8	DUŻE   	1	DRZEW   
1704008512	2023			0.2		2	PODSZ   
1704008512	2023					3	PRZES   
1704008535	2023	UM  	KĘP 	0.8	UM PRZ 	1	DRZEW   
1704008535	2023			0.3		2	PODSZ   
1704008682	2023			0.1		2	PODSZ   
1704008519	2023			0.5		2	PODSZ   
1704008684	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008519	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008537	2023	PEŁ 	KĘP 	0.9	DUŻE   	1	DRZEW   
1704008537	2023			0.2		2	PODSZ   
1704008537	2023					3	PRZES   
1704008686	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008546	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008546	2023			0.2		2	PODSZ   
1704008756	2023			0.8		2	PODSZ   
1704008756	2023	UM  		0.9	UM PRZ 	1	DRZEW   
1704008686	2023			0.3		2	PODSZ   
1704008765	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008765	2023			0.6		2	PODRII  
1704008771	2023	UM  		0.7	UM DUŻE	1	DRZEW   
1704008771	2023			0.4		2	PODRII  
1704008771	2023			0.1		3	PODSZ   
1704008776	2023	UM  		0.9	UM DUŻE	1	DRZEW   
1704008776	2023			0.2		2	PODSZ   
1704008574	2023	UM  		0.7	UM DUŻE	1	DRZEW   
1704008574	2023			0.4		2	PODSZ   
1704008576	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008576	2023			0.3		2	PODRII  
1704008576	2023			0.7		3	PODSZ   
1704008578	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008578	2023			0.4		2	PODSZ   
1704008580	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008580	2023			0.2		2	PODSZ   
1704008781	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704008781	2023			0.1		2	PODSZ   
1704008582	2023					2	PRZES   
1704008582	2023	UM  	RZĘD	0.7	UM DUŻE	1	DRZEW   
1704008783	2023	PEŁ 	KĘP 	0.9	DUŻE   	1	DRZEW   
1704008783	2023					2	PRZES   
1704008689	2023	PEŁ 	KĘP 	0.9	DUŻE   	1	DRZEW   
1704008785	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704008785	2023			0.1		2	PODSZ   
1704008584	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704008584	2023			0.6		2	PODSZ   
1704008584	2023					3	PRZES   
1704008586	2023	UM  	KĘP 	1.0	UM PRZ 	1	DRZEW   
1704008586	2023					2	PRZES   
1704008787	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704008787	2023			0.4		2	PODSZ   
1704008689	2023			0.2		2	PODSZ   
1704008689	2023					3	PRZES   
1704008691	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704008789	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704008789	2023			0.1		2	PODSZ   
1704008591	2023	UM  	KĘP 	0.6	UM PRZ 	1	DRZEW   
1704008591	2023			0.7		2	PODSZ   
1704008595	2023	UM  	GRP 	0.8	UM DUŻE	1	DRZEW   
1704008595	2023			0.7		2	PODSZ   
1704008791	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704008791	2023			0.1		2	PODSZ   
1704008691	2023			0.2		2	PODSZ   
1704008691	2023					3	PRZES   
1704008693	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008793	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704008793	2023			0.2		2	PODSZ   
1704008795	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704008693	2023			0.3		2	PODRII  
1704008797	2023	PEŁ 	RZĘD	0.8	DUŻE   	1	DRZEW   
1704008693	2023			0.3		3	PODSZ   
1704008695	2023	UM  	GRP 	0.8	UM DUŻE	1	IP      
1704008799	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704008799	2023			0.1		2	PODSZ   
1704008801	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704008801	2023			0.7		2	PODSZ   
1704008827	2023			0.8		2	PODSZ   
1704008827	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704008833	2023	PEŁ 		1.5	NADM   	1	DRZEW   
1704008695	2023	PRZ 	JDN 	0.3	PRZ UM 	2	IIP     
1704008804	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008804	2023			0.4		2	PODSZ   
1704008835	2023			0.7		2	PODSZ   
1704008835	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008806	2023			0.5		2	PODSZ   
1704008806	2023					3	PRZES   
1704008806	2023	PEŁ 	RZĘD	0.9	DUŻE   	1	DRZEW   
1704008808	2023			0.7		2	PODSZ   
1704008808	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008810	2023			0.6		2	PODSZ   
1704008810	2023	PEŁ 	RZĘD	0.9	DUŻE   	1	DRZEW   
1704008810	2023					3	PRZES   
1704008814	2023	UM  	DKĘP	0.8	UM DUŻE	1	DRZEW   
1704008814	2023			0.8		2	PODSZ   
1704008816	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704008816	2023			0.8		2	PODSZ   
1704008818	2023	UM  	DKĘP	0.8	UM PRZ 	1	DRZEW   
1704008818	2023			0.7		2	PODSZ   
1704008837	2023			0.7		2	PODSZ   
1704008837	2023	UM  	JDN 	0.8	UM DUŻE	1	DRZEW   
1704008839	2023			0.7		2	PODSZ   
1704008839	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704008846	2023			0.4		2	PODSZ   
1704008846	2023					3	PRZES   
1704008846	2023	UM  	WKĘP	1.0	UM DUŻE	1	DRZEW   
1704008848	2023	PEŁ 	KĘP 	0.9	DUŻE   	1	DRZEW   
1704008848	2023			0.3		2	PODSZ   
1704008848	2023					3	PRZES   
1704008822	2023	UM  	JDN 	0.7	UM PRZ 	1	DRZEW   
1704008822	2023			0.7		2	PODSZ   
1704008824	2023			0.5		2	PODSZ   
1704008824	2023					3	PRZES   
1704008824	2023	PEŁ 	KĘP 	1.5	NADM   	1	DRZEW   
1704008854	2023	PRZ 		0.6	PRZ LUŹ	1	IP      
1704008695	2023			0.3		3	PODSZ   
1704008854	2023	PRZ 		0.4	PRZ LUŹ	2	IIP     
1704008854	2023			0.3		3	PODS    
1704008854	2023			0.3		4	PODSZ   
1704008697	2023	UM  	KĘP 	0.9	UM DUŻE	1	DRZEW   
1704008859	2023	UM  	DKĘP	0.8	UM PRZ 	1	DRZEW   
1704008859	2023			0.3		2	PODSZ   
1704008697	2023			0.3		2	PODSZ   
1704008697	2023					3	PRZES   
1704008861	2023	UM  		0.9	UM PRZ 	1	DRZEW   
1704008699	2023	PRZ 	JDN 	0.7	PRZ UM 	1	DRZEW   
1704008861	2023			0.5		2	PODSZ   
1704008913	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704008699	2023			1.0		2	PODSZ   
1704008913	2023			0.9		2	PODSZ   
1704008870	2023	UM  		1.0	UM PRZ 	1	IP      
1704008870	2023	LUŹ 	GRP 	0.4		2	IIP     
1704008701	2023	PEŁ 	KĘP 	1.1	NADM   	1	DRZEW   
1704008870	2023			0.3		3	PODSZ   
1704008872	2023	PEŁ 		1.1	DUŻE   	1	DRZEW   
1704008872	2023			0.8		2	PODSZ   
1704008917	2023			0.5		2	PODSZ   
1704008917	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704008701	2023			0.6		2	PODSZ   
1704008701	2023					3	PRZES   
1704008707	2023	PEŁ 	KĘP 	0.9	DUŻE   	1	DRZEW   
1704008919	2023		KĘP 	1.0		1	DRZEW   
1704008919	2023					2	PRZES   
1704008921	2023	UM  	DKĘP	0.8	UM PRZ 	1	DRZEW   
1704008921	2023			0.7		2	PODSZ   
1704008874	2023	PEŁ 	KĘP 	1.2	NADM   	1	DRZEW   
1704008874	2023			0.6		2	PODSZ   
1704008876	2023	UM  		1.0	UM DUŻE	1	IP      
1704008876	2023	LUŹ 	GRP 	0.4		2	IIP     
1704008876	2023			0.2		3	PODSZ   
1704008923	2023	UM  	JDN 	0.9	UM DUŻE	1	DRZEW   
1704008923	2023			0.3		2	PODR    
1704008707	2023			0.2		2	PODSZ   
1704008878	2023	PEŁ 		1.0	DUŻE   	1	DRZEW   
1704008878	2023			0.5		2	PODSZ   
1704008923	2023			0.4		3	PODSZ   
1704008712	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704008925	2023			0.2		2	PODSZ   
1704008925	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704008927	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704008880	2023	UM  	JDN 	1.0	UM PRZ 	1	DRZEW   
1704008880	2023			0.7		2	PODSZ   
1704008882	2023	UM  		0.9	UM PRZ 	1	IP      
1704008882	2023	LUŹ 		0.4		2	IIP     
1704008882	2023			0.4		3	PODSZ   
1704008884	2023	UM  		0.9	UM DUŻE	1	DRZEW   
1704008884	2023			0.7		2	PODSZ   
1704008927	2023			0.5		2	PODSZ   
1704008929	2023			0.8		2	PODSZ   
1704008929	2023	PRZ 	JDN 	0.7	PRZ UM 	1	DRZEW   
1704008887	2023	UM  	JDN 	1.0	UM DUŻE	1	DRZEW   
1704008887	2023			0.6		2	PODSZ   
1704008712	2023			0.8		2	PODSZ   
1704008889	2023	PEŁ 		1.0	DUŻE   	1	IP      
1704008889	2023	LUŹ 	GRP 	0.3		2	IIP     
1704008889	2023			0.2		3	PODSZ   
1704008931	2023	PRZ 		0.4	PRZ UM 	1	DRZEW   
1704008931	2023			0.3		2	PODR    
1704008931	2023			0.8		3	PODSZ   
1704008725	2023	PRZ 		0.9	PRZ UM 	1	DRZEW   
1704008893	2023	UM  	GRP 	0.9	UM PRZ 	1	DRZEW   
1704008893	2023			0.6		2	PODSZ   
1704008896	2023	UM  		1.0	UM DUŻE	1	DRZEW   
1704008896	2023			0.7		2	PODSZ   
1704008898	2023	PEŁ 	KĘP 	1.2	NADM   	1	DRZEW   
1704008725	2023			0.7		2	PODSZ   
1704008898	2023			0.7		2	PODSZ   
1704008898	2023					3	PRZES   
1704008727	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704008727	2023			0.5		2	PODSZ   
1704008729	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704008729	2023			0.8		2	PODSZ   
1704009127	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704009051	2023	PRZ 	DKĘP	0.5	PRZ LUŹ	1	DRZEW   
1704009051	2023			0.7		2	PODSZ   
1704009053	2023	PRZ 		0.9	PRZ LUŹ	1	DRZEW   
1704009053	2023			0.7		2	PODSZ   
1704009055	2023	PRZ 		0.9	PRZ LUŹ	1	DRZEW   
1704009055	2023			0.7		2	PODSZ   
1704009057	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704009057	2023			0.3		2	PODSZ   
1704009059	2023	PRZ 	JDN 	0.7	PRZ UM 	1	DRZEW   
1704009059	2023			0.3		2	PODR    
1704009059	2023			0.7		3	PODSZ   
1704009066	2023	PRZ 	JDN 	0.9	PRZ UM 	1	DRZEW   
1704009066	2023			0.3		2	PODSZ   
1704009073	2023	PRZ 		1.0	PRZ UM 	1	IP      
1704009073	2023	PRZ 	GRP 	0.2	PRZ LUŹ	2	IIP     
1704009073	2023			0.4		3	PODSZ   
1704009076	2023	PRZ 		0.3	PRZ UM 	1	IP      
1704009076	2023	UM  		0.2	UM DUŻE	2	IIP     
1704009076	2023			0.3		3	PODR    
1704009076	2023			0.3		4	PODS    
1704009076	2023			0.2		5	PODSZ   
1704009078	2023	PRZ 	GRP 	0.8	PRZ UM 	1	DRZEW   
1704009078	2023			0.6		2	PODSZ   
1704009080	2023	PRZ 		0.7	PRZ UM 	1	IP      
1704009080	2023	PRZ 	DKĘP	0.2	PRZ LUŹ	2	IIP     
1704009080	2023			0.3		3	PODS    
1704009080	2023			0.4		4	PODSZ   
1704009082	2023	PRZ 	WKĘP	0.7	PRZ UM 	1	DRZEW   
1704009082	2023			0.9		2	PODSZ   
1704009084	2023		KĘP 	0.9		1	DRZEW   
1704009084	2023			0.3		2	PODSZ   
1704009084	2023					3	PRZES   
1704009087	2023	UM  	KĘP 	1.0	UM DUŻE	1	DRZEW   
1704009087	2023					2	PRZES   
1704009089	2023	UM  	DKĘP	0.8	UM PRZ 	1	DRZEW   
1704009089	2023			0.8		2	PODSZ   
1704008976	2023	PEŁ 		1.0	B DUŻE 	1	DRZEW   
1704008980	2023	UM  	KĘP 	0.7	UM PRZ 	1	DRZEW   
1704008980	2023			0.8		2	PODSZ   
1704008986	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704008986	2023			0.6		2	PODSZ   
1704008997	2023			0.1		2	PODSZ   
1704008997	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704009005	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704009005	2023			0.6		2	PODSZ   
1704009011	2023	PRZ 	PAS 	1.0	PRZ UM 	1	DRZEW   
1704009011	2023			0.3		2	PODSZ   
1704009011	2023					3	PRZES   
1704009014	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704009014	2023			0.7		2	PODSZ   
